2025-07-15 14:09:20,6,6,461,5,49,17,964.827,6,3,299,0,46,98,964.827,7,2,257,4,11,12,964.827,5,1,145,0,7,7,964.827,5,1,38,2,3,2,964.827,1,2,150,0,3,2,964.827,8,3,280,0,21,19,964.827,6,1,12,0,6,2,964.827,8,2,126,0,21,21,964.827,2,5,400,0,113,399,964.827,1,1,23,1,1,1,964.827
2025-07-15 14:09:21,6,5,383,1,48,16,1018.112,6,3,295,0,45,97,1018.112,7,2,250,7,11,12,1018.112,5,4,461,13,6,7,1018.112,5,1,69,0,0,0,1018.112,1,2,133,0,3,2,1018.112,8,4,302,4,18,16,1018.112,6,1,21,0,6,3,1018.112,8,3,188,1,18,19,1018.112,2,5,397,0,110,400,1018.112,3,1,29,1,1,0,1018.112
2025-07-15 14:09:21,6,4,323,2,50,17,998.284,6,4,320,0,45,99,998.284,7,2,199,0,14,15,998.284,5,1,112,13,7,7,998.284,5,2,81,0,0,0,998.284,1,2,80,0,6,4,998.284,8,3,256,0,21,19,998.284,6,1,12,0,6,3,998.284,8,2,139,1,20,21,998.284,2,5,397,0,114,415,998.284,3,1,26,0,1,1,998.284
2025-07-15 14:09:21,6,4,323,2,50,17,998.284,6,4,320,0,45,99,998.284,7,2,199,0,14,15,998.284,5,1,112,13,7,7,998.284,5,2,81,0,0,0,998.284,1,2,80,0,6,4,998.284,8,3,256,0,21,19,998.284,6,1,12,0,6,3,998.284,8,2,139,1,20,21,998.284,2,5,397,0,114,415,998.284,3,1,26,0,1,1,998.284
2025-07-15 14:09:21,6,4,314,1,51,17,1001.635,6,4,323,0,47,101,1001.635,7,2,221,3,14,15,1001.635,5,1,87,0,7,8,1001.635,5,1,73,2,1,1,1001.635,1,1,70,0,6,4,1001.635,8,4,328,2,17,15,1001.635,6,1,19,0,6,3,1001.635,8,2,118,0,17,17,1001.635,2,5,395,0,115,424,1001.635,3,1,17,0,0,0,1001.635
2025-07-15 14:09:21,6,5,435,3,49,17,1003.705,6,4,362,0,45,97,1003.705,7,2,195,0,14,15,1003.705,5,1,139,0,7,7,1003.705,5,2,104,1,0,0,1003.705,1,2,143,0,3,2,1003.705,8,4,275,1,21,19,1003.705,6,1,15,0,6,3,1003.705,8,3,175,1,19,20,1003.705,2,5,394,0,113,412,1003.705,3,1,20,1,0,0,1003.705
2025-07-15 14:09:21,6,4,314,3,41,14,981.665,6,3,282,0,43,91,981.665,7,2,283,3,10,11,981.665,5,2,167,0,6,6,981.665,5,1,48,0,2,1,981.665,1,2,76,0,6,4,981.665,8,4,314,1,19,17,981.665,6,1,18,0,6,4,981.665,8,2,132,0,15,16,981.665,2,5,399,0,107,387,981.665,5,1,63,1,0,0,981.665
2025-07-15 14:09:21,6,4,326,0,53,18,1336.458,6,4,348,0,41,94,1336.458,7,1,32,1,0,0,1336.458,5,1,81,6,7,7,1336.458,5,2,130,4,0,0,1336.458,8,2,117,0,4,2,1336.458,8,4,233,2,18,18,1336.458,6,1,6,0,2,1,1336.458,8,3,158,0,20,21,1336.458,2,5,401,1,112,401,1336.458,5,1,70,0,0,0,1336.458
2025-07-15 14:09:21,6,4,371,3,47,16,1032.721,6,4,318,0,43,93,1032.721,7,2,217,3,13,14,1032.721,5,1,116,0,7,7,1032.721,5,1,45,0,2,1,1032.721,8,2,96,0,3,2,1032.721,8,4,269,3,21,18,1032.721,6,1,15,0,6,3,1032.721,8,2,132,0,18,19,1032.721,2,5,396,0,111,401,1032.721,5,2,79,0,0,0,1032.721
2025-07-15 14:09:21,6,5,388,1,45,15,981.552,6,4,313,1,41,91,981.552,7,2,278,5,12,13,981.552,5,2,217,15,6,7,981.552,5,1,50,0,2,1,981.552,8,1,62,0,7,4,981.552,4,4,304,3,18,16,981.552,6,1,31,0,5,4,981.552,8,2,138,0,19,20,981.552,2,5,399,0,111,415,981.552,5,1,59,2,0,0,981.552
